"","VALUE","Freq","BPS_CODE","ZONE","BPS_MODEL","BPS_NAME","GROUPVEG","FRI_REPLAC","FRI_MIXED","FRI_SURFAC","FRI_ALLFIR","PRC_REPLAC","PRC_MIXED","PRC_SURFAC","FRG_NEW","R","G","B","RED","GREEN","BLUE","ACRES","REL_PERCENT"
"17",1274,136805,11590,29,"11590_29","Rocky Mountain Montane Riparian Systems","Riparian",99,117,NA,54,54,46,NA,"III-A",123,124,93,0.482352941,0.48627451,0.364705882,30425,0.6
"18",1688,81770,13850,31,"13850_31_39_40_42","Western Great Plains Wooded Draw and Ravine","Shrubland",91,65,230,32,36,50,14,"I-C",168,168,0,0.658823529,0.658823529,0,18185,0.4
"19",1675,56320,10130,31,"10130_31_38_39_40","Western Great Plains Dry Bur Oak Forest and Woodland","Hardwood",300,44,30,17,6,38,56,"I-C",220,0,0,0.862745098,0,0,12525,0.3
"20",11,43334,11,NA,NA,"Open Water","Open Water",NA,NA,NA,NA,NA,NA,NA,NA,0,0,255,0,0,1,9637,0.2
"21",1271,48949,11480,29,"11480_20_29_30","Western Great Plains Sand Prairie","Grassland",22,NA,NA,22,100,NA,NA,"II-C",245,218,169,0.960784314,0.854901961,0.662745098,10886,0.2
"22",31,27276,31,NA,NA,"Barren-Rock/Sand/Clay","Barren-Rock/Sand/Clay",NA,NA,NA,NA,NA,NA,NA,NA,191,191,191,0.749019608,0.749019608,0.749019608,6066,0.1
"23",1261,26385,10850,29,"10850_29_30","Northwestern Great Plains Shrubland","Shrubland",15,NA,NA,15,100,NA,NA,"II-B",168,0,132,0.658823529,0,0.517647059,5868,0.1
"24",1263,18262,11060,29,"11060_20_21_29","Northern Rocky Mountain Montane-Foothill Deciduous Shrubland","Shrubland",79,NA,NA,79,100,NA,NA,"IV-A",137,68,80,0.537254902,0.266666667,0.31372549,4061,0.1
"25",1270,23834,11450,29,"11450_29","Rocky Mountain Subalpine-Montane Mesic Meadow","Grassland",84,NA,NA,84,100,NA,NA,"IV-A",0,197,255,0,0.77254902,1,5301,0.1
"26",1280,11326,13850,29,"13850_29_30","Western Great Plains Wooded Draw and Ravine","Shrubland",72,38,80,19,26,50,24,"I-C",168,168,0,0.658823529,0.658823529,0,2519,0.1
"27",1685,13751,11500,31,"11500_31_39_40","Western Great Plains Tallgrass Prairie","Grassland",5,NA,254,5,98,NA,2,"II-A",245,245,150,0.960784314,0.960784314,0.588235294,3058,0.1
"28",1691,15178,14950,31,"14950_31_39_40","Western Great Plains Depressional Wetland Systems","Riparian",20,NA,NA,20,100,NA,NA,"II-C",104,0,156,0.407843137,0,0.611764706,3376,0.1
"29",1247,1892,10060,29,"10060","Rocky Mountain Alpine/Montane Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,78,78,78,0.305882353,0.305882353,0.305882353,421,0
"30",1248,3373,10070,29,"10070","Western Great Plains Sparsely Vegetated Systems","Sparse",NA,NA,NA,NA,NA,NA,NA,NA,255,235,190,1,0.921568627,0.745098039,750,0
"31",1251,132,10490,29,"10490_19_20_21_23_28_29","Rocky Mountain Foothill Limber Pine-Juniper Woodland","Conifer",385,NA,NA,385,100,NA,NA,"V-A",102,205,171,0.4,0.803921569,0.670588235,29,0
"32",1252,64,10510,29,"10510_29","Southern Rocky Mountain Dry-Mesic Montane Mixed Conifer Forest and Woodland","Conifer",94,77,14,11,11,14,75,"I-B",190,210,255,0.745098039,0.823529412,1,14,0
"33",1253,7032,10540,29,"10540_29","Southern Rocky Mountain Ponderosa Pine Woodland","Conifer",303,265,20,18,6,7,87,"I-C",168,56,0,0.658823529,0.219607843,0,1564,0
"34",1254,12,10550,29,"10550_29","Rocky Mountain Subalpine Dry-Mesic Spruce-Fir Forest and Woodland","Conifer",113,NA,NA,113,100,NA,NA,"IV-B",211,255,190,0.82745098,1,0.745098039,3,0
"35",1258,39,10620,29,"10620_10_19_21_29_31","Inter-Mountain Basins Curl-leaf Mountain Mahogany Woodland and Shrubland","Shrubland",286,151,232,69,24,46,30,"III-A",191,19,230,0.749019608,0.074509804,0.901960784,9,0
"36",1260,1,10720,29,"10720_22_29","Wyoming Basins Dwarf Sagebrush Shrubland and Steppe","Shrubland",331,NA,NA,331,100,NA,NA,"V-A",132,140,200,0.517647059,0.549019608,0.784313725,0,0
"37",1264,313,11170,29,"11170_29","Southern Rocky Mountain Ponderosa Pine Savanna","Conifer",382,NA,16,15,4,NA,96,"I-B",255,85,0,1,0.333333333,0,70,0
"38",1266,513,11260,29,"11260_20_29_33","Inter-Mountain Basins Montane Sagebrush Steppe","Shrubland",50,NA,NA,50,100,NA,NA,"IV-A",230,0,169,0.901960784,0,0.662745098,114,0
"39",1268,4509,11400,29,"11400_29","Northern Rocky Mountain Subalpine-Upper Montane Grassland","Grassland",79,NA,NA,79,100,NA,NA,"IV-A",167,205,195,0.654901961,0.803921569,0.764705882,1003,0
"40",1272,10550,11490,29,"11490_29","Western Great Plains Shortgrass Prairie","Grassland",21,NA,NA,21,100,NA,NA,"II-C",205,205,102,0.803921569,0.803921569,0.4,2346,0
"41",1273,7583,11530,29,"11530_20_22_29_30","Inter-Mountain Basins Greasewood Flat","Shrubland",207,NA,NA,207,100,NA,NA,"V-A",225,225,225,0.882352941,0.882352941,0.882352941,1686,0
"42",1277,113,11660,29,"11660_29","Middle Rocky Mountain Montane Douglas-fir Forest and Woodland","Conifer",210,109,24,18,9,17,74,"I-C",214,112,0,0.839215686,0.439215686,0,25,0
"43",1677,3065,11250,31,"11250_20_29_30_31_33","Inter-Mountain Basins Big Sagebrush Steppe","Shrubland",92,NA,NA,92,100,NA,NA,"IV-A",255,190,232,1,0.745098039,0.909803922,682,0
"44",1679,3562,10940,31,"10940_31_38","Western Great Plains Sandhill Steppe","Shrubland",23,NA,NA,23,100,NA,NA,"II-C",169,0,230,0.662745098,0,0.901960784,792,0
"45",1689,3340,14210,31,"14210_31_38_42_43_44_50_51","Central Tallgrass Prairie","Grassland",4,NA,NA,4,100,NA,NA,"II-A",232,255,196,0.909803922,1,0.768627451,743,0
